,PP,C,timestamp,HR,RMSSD,SCL,date,subject,label,Condition,ElapsedTime
2589,PP21,2,20121031T171100000,73,0.054212,394.794155,2012-10-31 17:11:00,p21,interruption,I,92
2590,PP21,2,20121031T171200000,,,400.817764,2012-10-31 17:12:00,p21,interruption,I,93
2591,PP21,2,20121031T171300000,,,408.871617,2012-10-31 17:13:00,p21,interruption,I,94
2592,PP21,2,20121031T171400000,73,0.05995,412.60378,2012-10-31 17:14:00,p21,interruption,I,95
2593,PP21,2,20121031T171500000,72,0.077869,357.228319,2012-10-31 17:15:00,p21,interruption,I,96
2594,PP21,2,20121031T171600000,,,358.473839,2012-10-31 17:16:00,p21,interruption,I,97
2595,PP21,2,20121031T171700000,72,0.05898,376.361726,2012-10-31 17:17:00,p21,interruption,I,98
2596,PP21,3,20121031T172900000,66,0.070385,310.114061,2012-10-31 17:29:00,p21,rest,R,110
2597,PP21,3,20121031T173000000,66,0.069443,369.017556,2012-10-31 17:30:00,p21,rest,R,111
2598,PP21,3,20121031T173100000,66,0.094511,370.940242,2012-10-31 17:31:00,p21,rest,R,112
2599,PP21,3,20121031T173200000,68,0.074133,389.33307,2012-10-31 17:32:00,p21,rest,R,113
2600,PP21,3,20121031T173300000,66,0.076953,372.763649,2012-10-31 17:33:00,p21,rest,R,114
2601,PP21,3,20121031T173400000,64,0.082579,404.799878,2012-10-31 17:34:00,p21,rest,R,115
2602,PP21,3,20121031T173700000,70,0.065145,279.132157,2012-10-31 17:37:00,p21,time pressure,T,118
2603,PP21,3,20121031T173800000,71,0.078623,300.687631,2012-10-31 17:38:00,p21,time pressure,T,119
2604,PP21,3,20121031T173900000,70,0.067733,322.108214,2012-10-31 17:39:00,p21,time pressure,T,120
2605,PP21,3,20121031T174000000,73,0.057777,349.931794,2012-10-31 17:40:00,p21,time pressure,T,121
2606,PP21,3,20121031T174100000,72,0.079878,370.680127,2012-10-31 17:41:00,p21,time pressure,T,122
2607,PP21,3,20121031T174200000,69,0.072708,385.31483,2012-10-31 17:42:00,p21,time pressure,T,123
2608,PP21,3,20121031T174300000,75,0.071916,401.785338,2012-10-31 17:43:00,p21,time pressure,T,124
2609,PP21,3,20121031T174400000,71,0.086404,413.799462,2012-10-31 17:44:00,p21,time pressure,T,125
2610,PP21,3,20121031T174500000,72,0.066334,420.658631,2012-10-31 17:45:00,p21,time pressure,T,126
2611,PP21,3,20121031T174600000,74,0.066778,402.417271,2012-10-31 17:46:00,p21,time pressure,T,127
2612,PP21,3,20121031T174700000,79,0.040899,391.709494,2012-10-31 17:47:00,p21,time pressure,T,128
2613,PP21,3,20121031T174800000,71,0.067536,412.087626,2012-10-31 17:48:00,p21,time pressure,T,129
2614,PP21,3,20121031T174900000,72,0.064309,426.695132,2012-10-31 17:49:00,p21,time pressure,T,130
2615,PP21,3,20121031T175000000,77,0.054952,417.936546,2012-10-31 17:50:00,p21,time pressure,T,131
2616,PP21,3,20121031T175100000,74,0.061054,394.561073,2012-10-31 17:51:00,p21,time pressure,T,132
2617,PP21,3,20121031T175200000,72,0.057848,402.629973,2012-10-31 17:52:00,p21,time pressure,T,133
2618,PP21,3,20121031T175300000,71,0.062949,443.665791,2012-10-31 17:53:00,p21,time pressure,T,134
2619,PP21,3,20121031T175400000,75,0.055692,418.740402,2012-10-31 17:54:00,p21,time pressure,T,135
2620,PP21,3,20121031T175500000,70,0.061722,428.879401,2012-10-31 17:55:00,p21,time pressure,T,136
2621,PP21,3,20121031T175600000,74,0.048284,445.488222,2012-10-31 17:56:00,p21,time pressure,T,137
2622,PP21,3,20121031T175700000,73,0.053659,447.684055,2012-10-31 17:57:00,p21,time pressure,T,138
2623,PP21,3,20121031T175800000,74,0.063826,439.694341,2012-10-31 17:58:00,p21,time pressure,T,139
2624,PP21,3,20121031T175900000,73,0.066451,392.011945,2012-10-31 17:59:00,p21,time pressure,T,140
2625,PP21,3,20121031T180000000,70,0.057428,421.351276,2012-10-31 18:00:00,p21,time pressure,T,141
2626,PP21,3,20121031T180100000,70,0.059132,417.931686,2012-10-31 18:01:00,p21,time pressure,T,142
