,PP,C,timestamp,HR,RMSSD,SCL,date,subject,label,Condition,ElapsedTime
1827,PP15,2,20121015T104600000,,,268.05285,2012-10-15 10:46:00,p15,time pressure,T,81
1828,PP15,2,20121015T104700000,,,310.864728,2012-10-15 10:47:00,p15,time pressure,T,82
1829,PP15,2,20121015T104800000,,,347.935878,2012-10-15 10:48:00,p15,time pressure,T,83
1830,PP15,2,20121015T104900000,,,363.790674,2012-10-15 10:49:00,p15,time pressure,T,84
1831,PP15,2,20121015T105000000,,,351.00147,2012-10-15 10:50:00,p15,time pressure,T,85
1832,PP15,2,20121015T105100000,,,316.593687,2012-10-15 10:51:00,p15,time pressure,T,86
1833,PP15,2,20121015T105200000,,,294.901489,2012-10-15 10:52:00,p15,time pressure,T,87
1834,PP15,2,20121015T105300000,,,,2012-10-15 10:53:00,p15,time pressure,T,88
1835,PP15,2,20121015T105400000,,,,2012-10-15 10:54:00,p15,time pressure,T,89
1836,PP15,2,20121015T105500000,,,,2012-10-15 10:55:00,p15,time pressure,T,90
1837,PP15,2,20121015T105600000,,,,2012-10-15 10:56:00,p15,time pressure,T,91
1838,PP15,2,20121015T105700000,,,,2012-10-15 10:57:00,p15,time pressure,T,92
1839,PP15,2,20121015T105800000,,,,2012-10-15 10:58:00,p15,time pressure,T,93
1840,PP15,2,20121015T105900000,,,,2012-10-15 10:59:00,p15,time pressure,T,94
1841,PP15,2,20121015T110000000,,,,2012-10-15 11:00:00,p15,time pressure,T,95
1842,PP15,2,20121015T110100000,,,,2012-10-15 11:01:00,p15,time pressure,T,96
1843,PP15,3,20121015T111500000,,,267.909891,2012-10-15 11:15:00,p15,rest,R,110
1844,PP15,3,20121015T111600000,,,279.508264,2012-10-15 11:16:00,p15,rest,R,111
1845,PP15,3,20121015T111700000,,,318.917087,2012-10-15 11:17:00,p15,rest,R,112
1846,PP15,3,20121015T111800000,,,330.911499,2012-10-15 11:18:00,p15,rest,R,113
1847,PP15,3,20121015T111900000,,,326.693039,2012-10-15 11:19:00,p15,rest,R,114
1848,PP15,3,20121015T112000000,,,333.780612,2012-10-15 11:20:00,p15,rest,R,115
1849,PP15,3,20121015T112300000,,,370.262749,2012-10-15 11:23:00,p15,interruption,I,118
1850,PP15,3,20121015T112400000,,,381.68134,2012-10-15 11:24:00,p15,interruption,I,119
1851,PP15,3,20121015T112500000,,,391.721061,2012-10-15 11:25:00,p15,interruption,I,120
1852,PP15,3,20121015T112600000,,,396.434011,2012-10-15 11:26:00,p15,interruption,I,121
1853,PP15,3,20121015T112700000,,,409.099275,2012-10-15 11:27:00,p15,interruption,I,122
1854,PP15,3,20121015T112800000,,,415.098998,2012-10-15 11:28:00,p15,interruption,I,123
1855,PP15,3,20121015T112900000,,,373.615137,2012-10-15 11:29:00,p15,interruption,I,124
1856,PP15,3,20121015T113000000,,,387.032534,2012-10-15 11:30:00,p15,interruption,I,125
1857,PP15,3,20121015T113100000,,,364.111536,2012-10-15 11:31:00,p15,interruption,I,126
1858,PP15,3,20121015T113200000,,,346.445842,2012-10-15 11:32:00,p15,interruption,I,127
1859,PP15,3,20121015T113300000,,,361.449645,2012-10-15 11:33:00,p15,interruption,I,128
1860,PP15,3,20121015T113400000,,,307.162256,2012-10-15 11:34:00,p15,interruption,I,129
1861,PP15,3,20121015T113500000,,,340.834387,2012-10-15 11:35:00,p15,interruption,I,130
1862,PP15,3,20121015T113600000,,,358.575681,2012-10-15 11:36:00,p15,interruption,I,131
1863,PP15,3,20121015T113700000,,,342.508313,2012-10-15 11:37:00,p15,interruption,I,132
1864,PP15,3,20121015T113800000,,,349.771478,2012-10-15 11:38:00,p15,interruption,I,133
1865,PP15,3,20121015T113900000,,,340.602212,2012-10-15 11:39:00,p15,interruption,I,134
1866,PP15,3,20121015T114000000,,,335.027937,2012-10-15 11:40:00,p15,interruption,I,135
1867,PP15,3,20121015T114100000,,,313.763212,2012-10-15 11:41:00,p15,interruption,I,136
1868,PP15,3,20121015T114200000,,,320.393451,2012-10-15 11:42:00,p15,interruption,I,137
1869,PP15,3,20121015T114300000,,,310.997516,2012-10-15 11:43:00,p15,interruption,I,138
1870,PP15,3,20121015T114400000,,,322.12548,2012-10-15 11:44:00,p15,interruption,I,139
1871,PP15,3,20121015T114500000,,,311.957813,2012-10-15 11:45:00,p15,interruption,I,140
1872,PP15,3,20121015T114600000,,,295.551037,2012-10-15 11:46:00,p15,interruption,I,141
1873,PP15,3,20121015T114700000,,,311.202183,2012-10-15 11:47:00,p15,interruption,I,142
1874,PP15,3,20121015T114800000,,,332.402276,2012-10-15 11:48:00,p15,interruption,I,143
1875,PP15,3,20121015T114900000,,,304.462648,2012-10-15 11:49:00,p15,interruption,I,144
1876,PP15,3,20121015T115000000,,,313.86762,2012-10-15 11:50:00,p15,interruption,I,145
1877,PP15,3,20121015T115100000,,,299.409324,2012-10-15 11:51:00,p15,interruption,I,146
1878,PP15,3,20121015T115200000,,,312.34898,2012-10-15 11:52:00,p15,interruption,I,147
1879,PP15,3,20121015T115300000,,,323.950025,2012-10-15 11:53:00,p15,interruption,I,148
1880,PP15,3,20121015T115400000,,,323.960417,2012-10-15 11:54:00,p15,interruption,I,149
1881,PP15,3,20121015T115500000,,,305.951438,2012-10-15 11:55:00,p15,interruption,I,150
1882,PP15,3,20121015T115600000,,,304.801092,2012-10-15 11:56:00,p15,interruption,I,151
1883,PP15,3,20121015T115700000,,,314.20469,2012-10-15 11:57:00,p15,interruption,I,152
1884,PP15,3,20121015T115800000,,,326.376422,2012-10-15 11:58:00,p15,interruption,I,153
