,PP,C,timestamp,HR,RMSSD,SCL,date,subject,label,Condition,ElapsedTime
173,PP2,1,20120919T135900000,77,0.030816,87.890192,2012-09-19 13:59:00,p2,no stress,N,47
174,PP2,1,20120919T140000000,76,0.039981,86.563433,2012-09-19 14:00:00,p2,no stress,N,48
175,PP2,1,20120919T140100000,77,0.027315,80.196501,2012-09-19 14:01:00,p2,no stress,N,49
176,PP2,1,20120919T140200000,73,0.034171,82.948308,2012-09-19 14:02:00,p2,no stress,N,50
177,PP2,1,20120919T140300000,77,0.028151,85.388049,2012-09-19 14:03:00,p2,no stress,N,51
178,PP2,1,20120919T140400000,82,0.032093,80.383115,2012-09-19 14:04:00,p2,no stress,N,52
179,PP2,2,20120919T142300000,71,0.041329,77.021586,2012-09-19 14:23:00,p2,rest,R,71
180,PP2,2,20120919T142400000,71,0.051416,77.258013,2012-09-19 14:24:00,p2,rest,R,72
181,PP2,2,20120919T142500000,71,0.050105,80.201418,2012-09-19 14:25:00,p2,rest,R,73
182,PP2,2,20120919T142600000,68,0.057925,80.710463,2012-09-19 14:26:00,p2,rest,R,74
183,PP2,2,20120919T142700000,64,0.059094,80.41568,2012-09-19 14:27:00,p2,rest,R,75
184,PP2,2,20120919T142800000,67,0.047797,81.837074,2012-09-19 14:28:00,p2,rest,R,76
185,PP2,2,20120919T143100000,73,0.038174,72.198135,2012-09-19 14:31:00,p2,interruption,I,79
186,PP2,2,20120919T143200000,,,72.026007,2012-09-19 14:32:00,p2,interruption,I,80
187,PP2,2,20120919T143300000,72,0.040438,76.075236,2012-09-19 14:33:00,p2,interruption,I,81
188,PP2,2,20120919T143400000,72,0.040993,78.408882,2012-09-19 14:34:00,p2,interruption,I,82
189,PP2,2,20120919T143500000,71,0.044294,79.35849,2012-09-19 14:35:00,p2,interruption,I,83
190,PP2,2,20120919T143600000,70,0.044962,78.05754,2012-09-19 14:36:00,p2,interruption,I,84
191,PP2,2,20120919T143700000,71,0.043413,76.62268,2012-09-19 14:37:00,p2,interruption,I,85
192,PP2,2,20120919T143800000,70,0.047179,71.201226,2012-09-19 14:38:00,p2,interruption,I,86
193,PP2,2,20120919T143900000,72,0.062629,66.956192,2012-09-19 14:39:00,p2,interruption,I,87
194,PP2,2,20120919T144000000,70,0.062322,68.875636,2012-09-19 14:40:00,p2,interruption,I,88
195,PP2,2,20120919T144100000,73,0.040026,72.470426,2012-09-19 14:41:00,p2,interruption,I,89
196,PP2,2,20120919T144200000,70,0.040215,71.254167,2012-09-19 14:42:00,p2,interruption,I,90
197,PP2,2,20120919T144300000,75,0.044917,73.948255,2012-09-19 14:43:00,p2,interruption,I,91
198,PP2,2,20120919T144400000,70,0.046515,75.459191,2012-09-19 14:44:00,p2,interruption,I,92
199,PP2,2,20120919T144500000,70,0.048891,76.136057,2012-09-19 14:45:00,p2,interruption,I,93
200,PP2,2,20120919T144600000,72,0.043363,75.075023,2012-09-19 14:46:00,p2,interruption,I,94
201,PP2,2,20120919T144700000,72,0.03776,76.04336,2012-09-19 14:47:00,p2,interruption,I,95
202,PP2,2,20120919T144800000,77,0.044227,68.712449,2012-09-19 14:48:00,p2,interruption,I,96
203,PP2,2,20120919T144900000,69,0.06224,66.55641,2012-09-19 14:49:00,p2,interruption,I,97
204,PP2,2,20120919T145000000,72,0.208562,72.858373,2012-09-19 14:50:00,p2,interruption,I,98
205,PP2,2,20120919T145100000,73,0.044947,70.846833,2012-09-19 14:51:00,p2,interruption,I,99
206,PP2,2,20120919T145200000,73,0.045453,72.010384,2012-09-19 14:52:00,p2,interruption,I,100
207,PP2,2,20120919T145300000,71,0.046623,71.899274,2012-09-19 14:53:00,p2,interruption,I,101
208,PP2,2,20120919T145400000,73,0.062958,75.623916,2012-09-19 14:54:00,p2,interruption,I,102
209,PP2,2,20120919T145500000,76,0.035866,76.221469,2012-09-19 14:55:00,p2,interruption,I,103
210,PP2,2,20120919T145600000,76,0.104477,70.096096,2012-09-19 14:56:00,p2,interruption,I,104
211,PP2,2,20120919T145700000,74,0.038564,72.528241,2012-09-19 14:57:00,p2,interruption,I,105
212,PP2,2,20120919T145800000,74,0.040686,71.385667,2012-09-19 14:58:00,p2,interruption,I,106
213,PP2,2,20120919T145900000,73,0.040667,73.868717,2012-09-19 14:59:00,p2,interruption,I,107
214,PP2,2,20120919T150000000,78,0.036592,74.507057,2012-09-19 15:00:00,p2,interruption,I,108
215,PP2,2,20120919T150100000,73,0.046578,74.877249,2012-09-19 15:01:00,p2,interruption,I,109
216,PP2,2,20120919T150200000,73,0.043012,72.965508,2012-09-19 15:02:00,p2,interruption,I,110
217,PP2,2,20120919T150300000,78,0.044479,74.886976,2012-09-19 15:03:00,p2,interruption,I,111
218,PP2,2,20120919T150400000,73,0.047956,72.828955,2012-09-19 15:04:00,p2,interruption,I,112
219,PP2,2,20120919T150500000,75,0.104787,74.448801,2012-09-19 15:05:00,p2,interruption,I,113
220,PP2,3,20120919T151900000,67,0.068146,69.470224,2012-09-19 15:19:00,p2,rest,R,127
221,PP2,3,20120919T152000000,70,0.057659,69.579728,2012-09-19 15:20:00,p2,rest,R,128
222,PP2,3,20120919T152100000,71,0.044321,68.579256,2012-09-19 15:21:00,p2,rest,R,129
223,PP2,3,20120919T152200000,73,0.049355,67.828188,2012-09-19 15:22:00,p2,rest,R,130
224,PP2,3,20120919T152300000,74,0.054256,67.429741,2012-09-19 15:23:00,p2,rest,R,131
225,PP2,3,20120919T152400000,69,0.047731,66.435854,2012-09-19 15:24:00,p2,rest,R,132
226,PP2,3,20120919T152900000,70,0.039786,69.390352,2012-09-19 15:29:00,p2,time pressure,T,137
227,PP2,3,20120919T153000000,74,0.043904,70.366126,2012-09-19 15:30:00,p2,time pressure,T,138
228,PP2,3,20120919T153100000,72,0.034822,73.094801,2012-09-19 15:31:00,p2,time pressure,T,139
229,PP2,3,20120919T153200000,75,0.030439,74.694715,2012-09-19 15:32:00,p2,time pressure,T,140
230,PP2,3,20120919T153300000,74,0.033978,73.488512,2012-09-19 15:33:00,p2,time pressure,T,141
231,PP2,3,20120919T153400000,74,0.040201,71.099892,2012-09-19 15:34:00,p2,time pressure,T,142
232,PP2,3,20120919T153500000,73,0.030558,66.359252,2012-09-19 15:35:00,p2,time pressure,T,143
233,PP2,3,20120919T153600000,74,0.032785,70.066866,2012-09-19 15:36:00,p2,time pressure,T,144
234,PP2,3,20120919T153700000,76,0.031177,68.394707,2012-09-19 15:37:00,p2,time pressure,T,145
235,PP2,3,20120919T153800000,76,0.034023,60.437899,2012-09-19 15:38:00,p2,time pressure,T,146
236,PP2,3,20120919T153900000,73,0.034194,61.921627,2012-09-19 15:39:00,p2,time pressure,T,147
237,PP2,3,20120919T154000000,71,0.036183,64.071425,2012-09-19 15:40:00,p2,time pressure,T,148
238,PP2,3,20120919T154100000,72,0.035395,66.602406,2012-09-19 15:41:00,p2,time pressure,T,149
239,PP2,3,20120919T154200000,80,0.026806,67.429307,2012-09-19 15:42:00,p2,time pressure,T,150
240,PP2,3,20120919T154300000,76,0.038412,68.987917,2012-09-19 15:43:00,p2,time pressure,T,151
241,PP2,3,20120919T154400000,75,0.034327,65.346115,2012-09-19 15:44:00,p2,time pressure,T,152
242,PP2,3,20120919T154500000,76,0.033755,64.01371,2012-09-19 15:45:00,p2,time pressure,T,153
243,PP2,3,20120919T154600000,74,0.035366,66.658916,2012-09-19 15:46:00,p2,time pressure,T,154
244,PP2,3,20120919T154700000,75,0.035337,66.351349,2012-09-19 15:47:00,p2,time pressure,T,155
245,PP2,3,20120919T154800000,77,0.030453,68.120461,2012-09-19 15:48:00,p2,time pressure,T,156
246,PP2,3,20120919T154900000,77,0.031581,65.183289,2012-09-19 15:49:00,p2,time pressure,T,157
247,PP2,3,20120919T155000000,77,0.035006,66.997367,2012-09-19 15:50:00,p2,time pressure,T,158
248,PP2,3,20120919T155100000,77,0.031424,65.672872,2012-09-19 15:51:00,p2,time pressure,T,159
249,PP2,3,20120919T155200000,81,0.043998,66.54317,2012-09-19 15:52:00,p2,time pressure,T,160
