,PP,C,timestamp,HR,RMSSD,SCL,date,subject,label,Condition,ElapsedTime
593,PP5,3,20120926T112800000,68,0.061084,94.150347,2012-09-26 11:28:00,p5,interruption,I,121
594,PP5,3,20120926T112900000,72,0.065924,90.490132,2012-09-26 11:29:00,p5,interruption,I,122
595,PP5,3,20120926T113000000,,,92.938155,2012-09-26 11:30:00,p5,interruption,I,123
596,PP5,3,20120926T113100000,,,95.117621,2012-09-26 11:31:00,p5,interruption,I,124
597,PP5,3,20120926T113200000,,,93.364218,2012-09-26 11:32:00,p5,interruption,I,125
598,PP5,3,20120926T113300000,,,88.248609,2012-09-26 11:33:00,p5,interruption,I,126
599,PP5,3,20120926T113400000,,,88.635652,2012-09-26 11:34:00,p5,interruption,I,127
600,PP5,3,20120926T113500000,,,89.32844,2012-09-26 11:35:00,p5,interruption,I,128
601,PP5,3,20120926T113600000,,,89.468644,2012-09-26 11:36:00,p5,interruption,I,129
602,PP5,3,20120926T113700000,,,90.105763,2012-09-26 11:37:00,p5,interruption,I,130
603,PP5,3,20120926T113800000,80,0.096635,88.702193,2012-09-26 11:38:00,p5,interruption,I,131
604,PP5,3,20120926T113900000,69,0.048663,86.94053,2012-09-26 11:39:00,p5,interruption,I,132
605,PP5,3,20120926T114000000,71,0.055854,88.084052,2012-09-26 11:40:00,p5,interruption,I,133
606,PP5,3,20120926T114100000,,,87.879895,2012-09-26 11:41:00,p5,interruption,I,134
607,PP5,3,20120926T114200000,,,96.923664,2012-09-26 11:42:00,p5,interruption,I,135
608,PP5,3,20120926T114300000,67,0.109314,95.833962,2012-09-26 11:43:00,p5,interruption,I,136
609,PP5,3,20120926T114400000,,,96.671475,2012-09-26 11:44:00,p5,interruption,I,137
610,PP5,3,20120926T114500000,,,98.410777,2012-09-26 11:45:00,p5,interruption,I,138
611,PP5,3,20120926T114600000,67,0.122153,96.962119,2012-09-26 11:46:00,p5,interruption,I,139
612,PP5,3,20120926T114700000,,,97.896705,2012-09-26 11:47:00,p5,interruption,I,140
613,PP5,3,20120926T114800000,,,97.919209,2012-09-26 11:48:00,p5,interruption,I,141
614,PP5,3,20120926T114900000,,,102.103929,2012-09-26 11:49:00,p5,interruption,I,142
615,PP5,3,20120926T115000000,,,90.040042,2012-09-26 11:50:00,p5,interruption,I,143
616,PP5,3,20120926T115100000,67,0.058086,91.134873,2012-09-26 11:51:00,p5,interruption,I,144
617,PP5,3,20120926T115200000,68,0.059981,94.756426,2012-09-26 11:52:00,p5,interruption,I,145
618,PP5,3,20120926T115300000,70,0.049161,93.968277,2012-09-26 11:53:00,p5,interruption,I,146
619,PP5,3,20120926T115400000,66,0.059644,87.286603,2012-09-26 11:54:00,p5,interruption,I,147
620,PP5,3,20120926T115500000,67,0.062513,92.534366,2012-09-26 11:55:00,p5,interruption,I,148
621,PP5,3,20120926T115600000,63,0.066721,92.923889,2012-09-26 11:56:00,p5,interruption,I,149
622,PP5,3,20120926T115700000,66,0.058178,92.852346,2012-09-26 11:57:00,p5,interruption,I,150
623,PP5,3,20120926T115800000,67,0.055187,92.103566,2012-09-26 11:58:00,p5,interruption,I,151
624,PP5,3,20120926T115900000,67,0.054409,91.403568,2012-09-26 11:59:00,p5,interruption,I,152
625,PP5,3,20120926T120000000,70,0.06056,90.458551,2012-09-26 12:00:00,p5,interruption,I,153
626,PP5,3,20120926T120100000,73,0.049943,87.968723,2012-09-26 12:01:00,p5,interruption,I,154
627,PP5,3,20120926T120200000,,,86.881518,2012-09-26 12:02:00,p5,interruption,I,155
628,PP5,3,20120926T120300000,,,89.536538,2012-09-26 12:03:00,p5,interruption,I,156
629,PP5,3,20120926T120400000,,,90.897609,2012-09-26 12:04:00,p5,interruption,I,157
630,PP5,3,20120926T120500000,,,90.632396,2012-09-26 12:05:00,p5,interruption,I,158
